,id,edit_history_tweet_ids,created_at,text,author_id,Unnamed: 0,text_cleaned,text_cleaned_stemmed
93,1880645819755601927,1880645819755601927,2025-01-18T15:57:58.000Z,@dmsonx Aku mau deh dapat mbg kalo bisa punya kekuatan sukuna,181876514,, aku mau deh dapat mbg kalau bisa punya kekuatan sukuna,aku mau deh dapat mbg kalau bisa punya kuat sukuna
94,1880645615333625952,1880645615333625952,2025-01-18T15:57:10.000Z,@RickyKardjono Ya duit pegawe pemda disunat buat boreki MBG tapi yg gak gratis itu,830087634709942273,, ya duit pegawe pemda disunat buat boreki mbg tapi yang enggak gratis itu,ya duit pegawe pemda sunat buat borek mbg tapi yang enggak gratis itu
95,1880645603853774888,1880645603853774888,2025-01-18T15:57:07.000Z,@The_bronxz Kang sayur libur 🤣😭 besok ga ada masak untuk MBG,1104015217246138368,, kang sayur libur  besok enggak ada masak untuk mbg,kang sayur libur besok enggak ada masak untuk mbg
96,1880645479597535654,1880645479597535654,2025-01-18T15:56:37.000Z,"Program makan siang gratis itu sebenernya bagus. Cuman karna ini di indon, program ini bakal jadi ladang yg basah sebasah basahnya buat korup. 

Seluruh hal yg konsep / tujuannya bagus, begitu masuk indon langsung zhammmmmm.

Pengennya si pake ""g"". Nanti kena ITE tapi 😂 https://t.co/6iZXXk3LIZ",1794242929726472192,,program makansianggratis itu sebenarnya bagus cuman karna ini di indon program ini bakal jadi ladang yang basah sebasah basahnya buat korup seluruh hal yang konsep  tujuannya bagus begitu masuk indon langsung zhammmmmm pengennya si pake g nanti kena ite tapi ,program makansianggratis itu benar bagus cuman karna ini di indon program ini bakal jadi ladang yang basah sebasah basah buat korup seluruh hal yang konsep tuju bagus begitu masuk indon langsung zhammmmmm ken si pake g nanti kena ite tapi
97,1880645442062688464,1880645442062688464,2025-01-18T15:56:28.000Z,"@barengwarga - bandingin mknan box kru film dgn menu MBG, beda harga.
- bandingin anaknya dgn anak SD, beda umur.
- dia hanya urus anaknya, program MBG urus ribuan anak, beda jumlah.",1604744331734441984,,  bandingin mknan box kru film dengan menu mbg beda harga  bandingin anaknya dengan anak sd beda umur  dia hanya urus anaknya program mbg urus ribuan anak beda jumlah,bandingin mknan box kru film dengan menu mbg beda harga bandingin anak dengan anak sd beda umur dia hanya urus anak program mbg urus ribu anak beda jumlah
98,1882463318344167689,1882463318344167689,2025-01-23T16:20:04.000Z,Wi-Fi rumah berhenti ngadat sehari aja kayaknya program kerja makan siang gratis bisa ikut berhenti.,2656281679,,wifi rumah berhenti ngadat sehari saja kayaknya program kerja makansianggratis bisa ikut berhenti,wifi rumah henti ngadat hari saja kayak program kerja makansianggratis bisa ikut henti
99,1882463283032268982,1882463283032268982,2025-01-23T16:19:55.000Z,Prabowo Targetkan 15 Juta Makan Bergizi Gratis pada September 2025 https://t.co/sVKyOGBIxK,1941200143,,prabowo targetkan 15 juta makanbergizigratis pada september 2025,prabowo target 15 juta makanbergizigratis pada september 2025
100,1882462852835123400,1882462852835123400,2025-01-23T16:18:13.000Z,@Gerindra Kumpulin semua koruptor di Indonesia untuk membantu pelaksanaan makan bergizi gratis untuk para penerus generasi bangsa.,84025176,, kumpulin semua koruptor di indonesia untuk membantu pelaksanaan makanbergizigratis untuk para penerus generasi bangsa,kumpulin semua koruptor di indonesia untuk bantu laksana makanbergizigratis untuk para terus generasi bangsa
101,1882462197227618459,1882462197227618459,2025-01-23T16:15:36.000Z,@mikagequeen inisial wowok 😿 aku gak dikasih makan siang gratis,1816471357594726400,, inisial wowok  aku enggak dikasih makansianggratis,inisial wowok aku enggak kasih makansianggratis
102,1882462065715253582,1882462065715253582,2025-01-23T16:15:05.000Z,"@bacottetangga__ Program ini sangat penting, untuk menjaga semangat dan pikiran yang lebih fresh. Ini lebih bagus dari program MBG.",1899274213,, program ini sangat penting untuk menjaga semangat dan pikiran yang lebih fresh ini lebih bagus dari program mbg,program ini sangat penting untuk jaga semangat dan pikir yang lebih fresh ini lebih bagus dari program mbg
103,1882461632175206440,1882461632175206440,2025-01-23T16:13:22.000Z,makan siang gratis ciuman,1713594740745416704,,makansianggratis ciuman,makansianggratis cium
104,1882461442047410479,1882461442047410479,2025-01-23T16:12:36.000Z,@colllllllllbits @madibits ada yang enak tapi bukan makan siang gratis,3295116110,,  ada yang enak tapi bukan makansianggratis,ada yang enak tapi bukan makansianggratis
105,1882461157954560390,1882461157954560390,2025-01-23T16:11:29.000Z,"@Sitompoel3 @Dennysiregar7 @KPK_RI @psi_id Siapa blng PSI bungkam? Lihat di X, kader PSI selalu posting, memuji-muji kebijakan Prabowo, seperti Makan Bergizi Gratis yg membuat kenyang slrh pelajar di Indonesia. Dan menyebarkan keberhasilan survei pemerintahan Prabowo yg baru berjalan 3 bulan tp sdh mampu memakmurkan rkyt.",720655727816105984,,    siapa blng psi bungkam lihat di x kader psi selalu posting memujimuji kebijakan prabowo seperti makanbergizigratis yang membuat kenyang slrh pelajar di indonesia dan menyebarkan keberhasilan survei pemerintahan prabowo yang baru berjalan 3 bulan tapi sudah mampu memakmurkan rkyt,siapa blng psi bungkam lihat di x kader psi selalu posting memujimuji bijak prabowo seperti makanbergizigratis yang buat kenyang slrh ajar di indonesia dan sebar hasil survei perintah prabowo yang baru jalan 3 bulan tapi sudah mampu makmur rkyt
106,1882461142121107634,1882461142121107634,2025-01-23T16:11:25.000Z,"ANTISIPASI penumpukan sampah dari program Makan Bergizi Gratis (MBG), Pemkot Bandung membentuk pokja pengelola sampah. 
#makanbergizigratis #PemkotBandung #Pokja #sampah 

https://t.co/mtEk6KhfIz",1780407984079949824,,antisipasi penumpukan sampah dari program makanbergizigratis mbg pemkot bandung membentuk pokja pengelola sampah makanbergizigratis pemkotbandung pokja sampah,antisipasi tumpu sampah dari program makanbergizigratis mbg pemkot bandung bentuk pokja kelola sampah makanbergizigratis pemkotbandung pokja sampah
107,1882460961396920603,1882460961396920603,2025-01-23T16:10:42.000Z,"@BANGSAygSUJUD @PerryGerr @prabowo @99propaganda @are_inismyname @DarekaRendy @florieliciouss @hasanudinsajid @Kimberley_PS08 @Ndons_Back @SingaPatriot @mpoklela7 @bitCarli77 Kyushoku tidak dibiayai 100% oleh pemerintah Jepang, tetapi program ini juga membutuhkan kontribusi parsial yang “sedikit” dari orang tua atau wali siswa.
https://t.co/ws6zoG53oM",44305269,,             kyushoku tidak dibiayai 100 oleh pemerintah jepang tetapi program ini juga membutuhkan kontribusi parsial yang sedikit dari orang tua atau wali siswa,kyushoku tidak biaya 100 oleh perintah jepang tetapi program ini juga butuh kontribusi parsial yang sedikit dari orang tua atau wali siswa
108,1882460131595542748,1882460131595542748,2025-01-23T16:07:24.000Z,BPOM RI resmi menandatangani MoU kerjasama dengan BGN untuk pengawasan keamanan program Makan Bergizi Gratis (MBG). Begini keterlibatan dari BPOM. https://t.co/P5YCPT7O2x,104446991,,bpom ri resmi menandatangani mou kerjasama dengan bgn untuk pengawasan keamanan program makanbergizigratis mbg begini keterlibatan dari bpom,bpom ri resmi menandatangani mou kerjasama dengan bgn untuk awas aman program makanbergizigratis mbg begini libat dari bpom
109,1882460072359698716,1882460072359698716,2025-01-23T16:07:10.000Z,"@blisonny yg gw heranin, kenapa di X masih ributin jokowi mulu.. dah lewat loh jugaan. napa ga komenin prabowo aja? iya sih susah komenin prabowo, karena yg bisa d salah2in cm MBG, selain itu prabowo lumayan bgt wkwkw",1276194845116166144,, yang gw heranin kenapa di x masih ributin jokowi mulu dah lewat loh jugaan napa enggak komenin prabowo aja iya sih susah komenin prabowo karena yang bisa d salah2in cm mbg selain itu prabowo lumayan banget wkwkw,yang gw heranin kenapa di x masih ributin jokowi mulu dah lewat loh juga napa enggak komenin prabowo aja iya sih susah komenin prabowo karena yang bisa d salah2in cm mbg selain itu prabowo lumayan banget wkwkw
110,1882459556175106434,1882459556175106434,2025-01-23T16:05:07.000Z,"Disela-sela Waktu Bantu Pendistribusian MBG, Babinsa Kepatihan Wetan Melaksanakan Sosialisasi Rekrutmen Sebagai Anggota TNI AD Bagi Siswa dan Siswi SMKN 08/Surakarta https://t.co/eiNsk572qe",1620782772032765953,,diselasela waktu bantu pendistribusian mbg babinsa kepatihan wetan melaksanakan sosialisasi rekrutmen sebagai anggota tni ad bagi siswa dan siswi smkn 08surakarta,diselasela waktu bantu distribusi mbg babinsa patih wetan laksana sosialisasi rekrutmen bagai anggota tni ad bagi siswa dan siswi smkn 08surakarta
111,1882459383277433019,1882459383277433019,2025-01-23T16:04:26.000Z,"Udah dehhh orang indo mending lanjut mantau makan siang gratis dan kawal kasus pagar 30km itu.

Stop ngurusin negara lain, kalo lu kaga demen yaudah sih, kaga bakal ngaruh apa2 juga buat mereka.

Negara kita juga gak lebih bagus pemerintahannya. https://t.co/wQiRkogD3b",3436806553,,udah dehhh orang indo mending lanjut mantau makansianggratis dan kawal kasus pagar 30km itu stop ngurusin negara lain kalau lu kaga demen yaudah sih kaga bakal ngaruh apa2 juga buat mereka negara kita juga enggak lebih bagus pemerintahannya,udah dehhh orang indo mending lanjut mantau makansianggratis dan kawal kasus pagar 30km itu stop ngurusin negara lain kalau lu kaga demen yaudah sih kaga bakal ngaruh apa2 juga buat mereka negara kita juga enggak lebih bagus perintah
112,1882459177718845767,1882459177718845767,2025-01-23T16:03:37.000Z,"@kompascom @INFO Mending uang makan bergizi gratis dialihkan buat kesejahteraan guru, meningkatkan fasilitas sekolah, dan buat sekolah gratis diseluruh Indonesia. Gak perlu malu dengan pergantian program pemerintah, lebih memalukan jika generasi mendatang bodoh, niretika serta bobrok akhlak!!!",1722079575449194496,,  mending uang makanbergizigratis dialihkan buat kesejahteraan guru meningkatkan fasilitas sekolah dan buat sekolah gratis diseluruh indonesia enggak perlu malu dengan pergantian program pemerintah lebih memalukan jika generasi mendatang bodoh niretika serta bobrok akhlak,mending uang makanbergizigratis alih buat sejahtera guru tingkat fasilitas sekolah dan buat sekolah gratis seluruh indonesia enggak perlu malu dengan ganti program perintah lebih malu jika generasi datang bodoh niretika serta bobrok akhlak
113,1882458403223814404,1882458403223814404,2025-01-23T16:00:32.000Z,"@BANGSAygSUJUD @prabowo @99propaganda @are_inismyname @DarekaRendy @florieliciouss @hasanudinsajid @Kimberley_PS08 @Ndons_Back @SingaPatriot @mpoklela7 @bitCarli77 TERNYATA, KEMISKINAN ITU MEMANG GAK BISA DIBERANTAS, ATAU MEMANG PEMERINTAH YG GAK MAMPU BERANTAS. PROGRAM MBG CUMA PELIPUR LARA BAGI RAKYAT MISKIN, PADAHAL PENDAPATAN MEREKA MAKIN TERGERUS DENGAN KENAIKAN PAJAK, HARGA KEBUTUHAN POKOK YG MAKIN NAIK, SANGAT KONTRAS EMANG 🤣",44305269,,            ternyata kemiskinan itu memang enggak bisa diberantas atau memang pemerintah yang enggak mampu berantas program mbg cuma pelipur lara bagi rakyat miskin padahal pendapatan mereka makin tergerus dengan kenaikan pajak harga kebutuhan pokok yang makin naik sangat kontras emang ,nyata miskin itu memang enggak bisa berantas atau memang perintah yang enggak mampu berantas program mbg cuma lipur lara bagi rakyat miskin padahal dapat mereka makin gerus dengan naik pajak harga butuh pokok yang makin naik sangat kontras emang
114,1882458360853004325,1882458360853004325,2025-01-23T16:00:22.000Z,"@BudiBukanIntel Rencana budget MBG itu ~420T.
Ambil/motong budget dari mana aja?

Jika seminggu abis ~8T, waste foodnya aja bisa 2T (makanan terbuang/ndak dimakan).
Udah nutup buat Tukin tuh....",30192215,, rencana budget mbg itu 420t ambilmotong budget dari mana aja jika seminggu abis 8t waste foodnya saja bisa 2t makanan terbuangndak dimakan udah nutup buat tukin tuh,rencana budget mbg itu 420t ambilmotong budget dari mana aja jika minggu abis 8t waste foodnya saja bisa 2t makan terbuangndak makan udah nutup buat tukin tuh
115,1882457966496137246,1882457966496137246,2025-01-23T15:58:48.000Z,"@wapemla @BANGSAygSUJUD @prabowo @99propaganda @are_inismyname @DarekaRendy @florieliciouss @hasanudinsajid @Kimberley_PS08 @Ndons_Back @SingaPatriot @mpoklela7 @bitCarli77 diluar konteks ,bahas MBG buka Mega",1704332365148172288,,             diluar konteks bahas mbg buka mega,luar konteks bahas mbg buka mega
116,1882457885718045141,1882457885718045141,2025-01-23T15:58:28.000Z,"NASIB Siswa SMP Ngadu Dapat Lengkuas Padahal Dikira Daging saat Makan Siang Gratis, Kini Dapat Surat

Baca selengkapnya di https://t.co/MpMlbaKX91 https://t.co/NsSfQe534s",142305302,,nasib siswa smp ngadu dapat lengkuas padahal dikira daging saat makansianggratis kini dapat surat baca selengkapnya di,nasib siswa smp ngadu dapat lengkuas padahal kira daging saat makansianggratis kini dapat surat baca lengkap di
117,1882457081451823413,1882457081451823413,2025-01-23T15:55:17.000Z,"@qrivasi Dek, Makan Bergizi Gratis nya jangan diabisin ya. Nanti sakit&amp; ga bisa berkarya lagi 😌",1640253899679358978,, dek makanbergizigratis nya jangan diabisin ya nanti sakit enggak bisa berkarya lagi ,dek makanbergizigratis nya jangan diabisin ya nanti sakit enggak bisa karya lagi
118,1882456876757221781,1882456876757221781,2025-01-23T15:54:28.000Z,"@exclusivenaat @tanyakanrl Susah , 58% rakyat Indonesia lebih memilih kenyang karena makan siang gratis, dari pada pendidikan yang mencerdaskan bangsa",1748017528650301440,,  susah  58 rakyat indonesia lebih memilih kenyang karena makansianggratis dari pada pendidikan yang mencerdaskan bangsa,susah 58 rakyat indonesia lebih pilih kenyang karena makansianggratis dari pada didik yang cerdas bangsa
119,1882456674700787918,1882456674700787918,2025-01-23T15:53:40.000Z,"@dinulfadli_ dapet makan bergizi gratis, jadi uangnya utuh karena gratis, bisa buat makan bergizi gratis besoknya, uangnya masih utuh bisa buat makan bergizi besoknya lagi dan seterusnya",1346661654,, dapet makanbergizigratis jadi uangnya utuh karena gratis bisa buat makanbergizigratis besoknya uangnya masih utuh bisa buat makan bergizi besoknya lagi dan seterusnya,dapet makanbergizigratis jadi uang utuh karena gratis bisa buat makanbergizigratis besok uang masih utuh bisa buat makan gizi besok lagi dan terus
120,1882456270931947860,1882456270931947860,2025-01-23T15:52:03.000Z,@susipudjiastuti @prabowo @Abe_Mukti Ngapain kasih gaji guru layak? Mending bayar DC dan BNSR buat kawal makan siang gratis,224146513,,   ngapain kasih gaji guru layak mending bayar dc dan bnsr buat kawal makansianggratis,ngapain kasih gaji guru layak mending bayar dc dan bnsr buat kawal makansianggratis
121,1882455824993485220,1882455824993485220,2025-01-23T15:50:17.000Z,@DS_yantie Ini orang gak ngikuti instruksi bosnya kali klo MBG diambil cuma dari APBN,830087634709942273,, ini orang enggak ngikuti instruksi bosnya kali kalau mbg diambil cuma dari apbn,ini orang enggak ngikuti instruksi bos kali kalau mbg ambil cuma dari apbn
122,1882455714377163021,1882455714377163021,2025-01-23T15:49:51.000Z,@RickyKardjono Giliran di tawarin Internet Gratis malah kalian milih makan siang Gratis hahahhaha🤪🤪🤪,1212204099212439553,, giliran di tawarin internet gratis malah kalian milih makansianggratis hahahhaha,gilir di tawarin internet gratis malah kalian milih makansianggratis hahahhaha
123,1882455175199326252,1882455175199326252,2025-01-23T15:47:42.000Z,@ahmad_bellamy @Gerindra @prabowo @mulanbilqis @__AnakKolong @KangManto123 @_memoryusang @Anak__Ogi @AntoniusCDN @Bambangmulyonoo @03__nakula @Abe_Mukti Emang biadab oknum2 yg mengkorupsi program MBG presiden..,1535947408882155520,,            emang biadab oknum2 yang mengkorupsi program mbg presiden,emang biadab oknum2 yang korupsi program mbg presiden
124,1882454234983223711,1882454234983223711,2025-01-23T15:43:58.000Z,@Duren___ Wapres sibuk kunjungan ke makan bergizi gratis...... Ke kampus kampus... https://t.co/omA0SeuJmG,1269299199373217792,, wapres sibuk kunjungan ke makanbergizigratis ke kampus kampus,wapres sibuk kunjung ke makanbergizigratis ke kampus kampus
125,1882454172471275955,1882454172471275955,2025-01-23T15:43:43.000Z,@queercloud @inisekenakun penampakan willie pas dikasi makan siang gratis,1858414468084187136,,  penampakan willie pas dikasi makansianggratis,tampak willie pas kasi makansianggratis
126,1882453475948401020,1882453475948401020,2025-01-23T15:40:57.000Z,"@bawangimporter Submit form MBG dh ke? Membe pernah kene jgk ni, lepas ni dapat result tu, proses je lmbt skit brader",1019740162891251712,, submit form mbg dh ke membe pernah kene jgk ni lepas ni dapat result tu proses je lmbt skit brader,submit form mbg dh ke membe pernah kene jgk ni lepas ni dapat result tu proses je lmbt skit brader
127,1882453446013689999,1882453446013689999,2025-01-23T15:40:50.000Z,"Anggaran MBG pada 2026 Bakal Mencapai Rp 400 Triliun

https://t.co/CSRs6Q8QI3",79130206,,anggaran mbg pada 2026 bakal mencapai rp 400 triliun,anggar mbg pada 2026 bakal capai rp 400 triliun
128,1882452797381288186,1882452797381288186,2025-01-23T15:38:15.000Z,@priyandanuf Udah dpt makan siang gratis lom hari ini?,189588466,, udah dpt makansianggratis lom hari ini,udah dpt makansianggratis lom hari ini
129,1882452527477641468,1882452527477641468,2025-01-23T15:37:11.000Z,Kepala Badan Gizi Nasional Curhat Kurang Tidur karena Urus Makan Bergizi Gratis. Dadan mengatakan kesibukan mempersiapkan program makan bergizi gratis hampir tidak pernah terputus sejak pertama kali berjalan. https://t.co/2T7WnnXQcG,7540702,,kepala badan gizi nasional curhat kurang tidur karena urus makanbergizigratis dadan mengatakan kesibukan mempersiapkan program makanbergizigratis hampir tidak pernah terputus sejak pertama kali berjalan,kepala badan gizi nasional curhat kurang tidur karena urus makanbergizigratis dad kata sibuk siap program makanbergizigratis hampir tidak pernah putus sejak pertama kali jalan
130,1882452394916942270,1882452394916942270,2025-01-23T15:36:39.000Z,@HoffLonewolf Kayaknya mbg ini lebih parah deh,226122752,, kayaknya mbg ini lebih parah deh,kayak mbg ini lebih parah deh
131,1882452050510037057,1882452050510037057,2025-01-23T15:35:17.000Z,"Iseng-iseng nanya ke murid ada atau tidaknya makan siang gratis di sekolah, trus ada yang nyeletuk, 'Apanya yang gratis, anggaran dari uang kas, mana makanannya gitu lagi' ~

Mau marahin tapi dagu w jele ~",81955279,,isengiseng nanya ke murid ada atau tidaknya makansianggratis di sekolah trus ada yang nyeletuk apanya yang gratis anggaran dari uang kas mana makanannya gitu lagi  mau marahin tapi dagu w jele ,isengiseng nanya ke murid ada atau tidak makansianggratis di sekolah trus ada yang nyeletuk apa yang gratis anggar dari uang kas mana makan gitu lagi mau marahin tapi dagu w jele
132,1882451994415333879,1882451994415333879,2025-01-23T15:35:04.000Z,"@feetgoodman woi prabowo, mutual gua perlu makan siang gratis juga",783280928097349632,, woi prabowo mutual gua perlu makansianggratis juga,woi prabowo mutual gua perlu makansianggratis juga
133,1882451804119835033,1882451804119835033,2025-01-23T15:34:19.000Z,"Pantesan ada anak SD ngeluh MBG nya ngga enak, ternyata krn presidennya lagi ousing, dibikin repot oleh mantan presiden",2345271481,,pantesan ada anak sd ngeluh mbg nya ngga enak ternyata karena presidennya lagi ousing dibikin repot oleh mantan presiden,pantesan ada anak sd ngeluh mbg nya ngga enak nyata karena presiden lagi ousing bikin repot oleh mantan presiden
134,1882451009982878163,1882451009982878163,2025-01-23T15:31:09.000Z,ya Allah makasih ya aku udahh lulus di tahun 2023 jadi aku gak harus merasakan makan siang gratis yang kayak makanan gak layak itu,1838063291639447552,,ya allah makasih ya aku udahh lulus di tahun 2023 jadi aku enggak harus merasakan makansianggratis yang kayak makanan enggak layak itu,ya allah makasih ya aku udahh lulus di tahun 2023 jadi aku enggak harus rasa makansianggratis yang kayak makan enggak layak itu
135,1882450631413342500,1882450631413342500,2025-01-23T15:29:39.000Z,"Pandji Pragiwaksono Sindir Deddy Corbuzier Soal Keracunan MBG, Netizen Ikut Geli https://t.co/wxKXre75qU",163126674,,pandji pragiwaksono sindir deddy corbuzier soal keracunan mbg netizen ikut geli,pandji pragiwaksono sindir deddy corbuzier soal racun mbg netizen ikut geli
136,1882450483555795068,1882450483555795068,2025-01-23T15:29:04.000Z,"Makan Bergizi Gratis (MBG) bangkitkan perekonomian daerah. Program MBG turut melibatkan potensi lokal dengan memberdayakan petani, pedagang, dan UMKM di daerah. Dari sisi ekonomi, bahan baku lokal menjadi elemen utama dalam penyediaan makanan bergizi melalui SPPG. https://t.co/QG8eMphIkz",1863508152995713024,,makanbergizigratis mbg bangkitkan perekonomian daerah program mbg turut melibatkan potensi lokal dengan memberdayakan petani pedagang dan umkm di daerah dari sisi ekonomi bahan baku lokal menjadi elemen utama dalam penyediaan makanan bergizi melalui sppg,makanbergizigratis mbg bangkit ekonomi daerah program mbg turut libat potensi lokal dengan daya tani dagang dan umkm di daerah dari sisi ekonomi bahan baku lokal jadi elemen utama dalam sedia makan gizi lalu sppg
137,1882450420477690121,1882450420477690121,2025-01-23T15:28:49.000Z,"""TNI Hadir Dukung Makan Siang Gratis di Pedalaman Papua""
https://t.co/aX8kTlp1hr https://t.co/96uFUo6DdF",2187621240,,tni hadir dukung makansianggratis di pedalaman papua,tni hadir dukung makansianggratis di dalam papua
138,1882450213060923571,1882450213060923571,2025-01-23T15:27:59.000Z,"Program makan bergizi gratis memberikan manfaat untuk memenuhi gizi nasional. Program ini bertujuan untuk meningkatkan gizi anak-anak Indonesia, khususnya di daerah pedalaman yang rentan terhadap stunting dan malnutrisi.

#PenuhiGiziIndonesia https://t.co/YHfwB8FvNu",1575473598805835776,,program makanbergizigratis memberikan manfaat untuk memenuhi gizi nasional program ini bertujuan untuk meningkatkan gizi anakanak indonesia khususnya di daerah pedalaman yang rentan terhadap stunting dan malnutrisi penuhigiziindonesia,program makanbergizigratis beri manfaat untuk penuh gizi nasional program ini tuju untuk tingkat gizi anakanak indonesia khusus di daerah dalam yang rentan hadap stunting dan malnutrisi penuhigiziindonesia
139,1882449773179068447,1882449773179068447,2025-01-23T15:26:14.000Z,"jangankan bocah kelas 2, gw yg 23tahun aja males makan kalo menu nya begini. anyep cuy, gue tipe orng yang suka menu itu bervariasi + berwarna. pls kalo emang mau terus di lanjutin ni MBG, cari vendor catering yang bener! bukan aji mumpung doang_- https://t.co/9aHN0HD8O8",1264240244628393986,,jangankan bocah kelas 2 gw yang 23tahun saja males makan kalau menu nya begini anyep cuy gue tipe orng yang suka menu itu bervariasi  berwarna pls kalau emang mau terus di lanjutin ni mbg cari vendor catering yang bener bukan aji mumpung doang_,jangan bocah kelas 2 gw yang 23tahun saja males makan kalau menu nya begini anyep cuy gue tipe orng yang suka menu itu variasi warna pls kalau emang mau terus di lanjutin ni mbg cari vendor catering yang bener bukan aji mumpung doang
140,1882449301089218759,1882449301089218759,2025-01-23T15:24:22.000Z,"@pandji Kalo sampe MBG itu ada yg keracunan ya berarti harus diusut vendor nya atau suppliernya, ada unsur kelalaian atau kecurangan terus habis itu diganti sama vendor yg lebih terpercaya, tapi itu cma angan2 yg terlampau tinggi utk direalisasikan🤣😂",310716432,, kalau sampe mbg itu ada yang keracunan ya berarti harus diusut vendor nya atau suppliernya ada unsur kelalaian atau kecurangan terus habis itu diganti sama vendor yang lebih terpercaya tapi itu cma angan2 yang terlampau tinggi utk direalisasikan,kalau sampe mbg itu ada yang racun ya arti harus usut vendor nya atau suppliernya ada unsur lalai atau curang terus habis itu ganti sama vendor yang lebih percaya tapi itu cma angan2 yang lampau tinggi utk realisasi
141,1882448714431947005,1882448714431947005,2025-01-23T15:22:02.000Z,"MBG ini anehnya knp harus pake vendor luar, knp ga melibatkan kantin atau apa yg sdh ada di sekolah, aneh bgt https://t.co/LwplRbKMuv",1208030707567620096,,mbg ini anehnya knp harus pake vendor luar knp enggak melibatkan kantin atau apa yang sudah ada di sekolah aneh banget,mbg ini aneh knp harus pake vendor luar knp enggak libat kantin atau apa yang sudah ada di sekolah aneh banget
142,1882447479037423781,1882447479037423781,2025-01-23T15:17:07.000Z,"@Sanghee07886811 @Mustikapadii @DavidBeatt kan ada lelang
buka lelang umum yg terbuka
jelas asal dari mana
dan hasil penjualan
lumayan bs buat bantu MBG",492721115,,   kan ada lelang buka lelang umum yang terbuka jelas asal dari mana dan hasil penjualan lumayan bs buat bantu mbg,kan ada lelang buka lelang umum yang buka jelas asal dari mana dan hasil jual lumayan bs buat bantu mbg
143,1882447467389870459,1882447467389870459,2025-01-23T15:17:05.000Z,"@BANGSAygSUJUD @prabowo @99propaganda @are_inismyname @DarekaRendy @florieliciouss @hasanudinsajid @Kimberley_PS08 @Ndons_Back @SingaPatriot @mpoklela7 @bitCarli77 Setuju sih sama program MBG presiden, tapi dng adanya program ini juga telah memancing keluar nya lintah2 atau binatang2 rakus yg dengan tega mengkorupsi daripada program ini sehingga banyak sekali anak2 kita yg tdk mendapatkan porsi gizi sesungguhnya...",1535947408882155520,,            setuju sih sama program mbg presiden tapi dng adanya program ini juga telah memancing keluar nya lintah2 atau binatang2 rakus yang dengan tega mengkorupsi daripada program ini sehingga banyak sekali anak2 kita yang tdk mendapatkan porsi gizi sesungguhnya,tuju sih sama program mbg presiden tapi dng ada program ini juga telah pancing keluar nya lintah2 atau binatang2 rakus yang dengan tega korupsi daripada program ini sehingga banyak sekali anak2 kita yang tdk dapat porsi gizi sungguh
144,1882447393272324324,1882447393272324324,2025-01-23T15:16:47.000Z,"@ceasarru @prabowo Beliau lagi nego kebo India bos, buat prepaire MBG.",1442972004735279105,,  beliau lagi nego kebo india bos buat prepaire mbg,beliau lagi nego kebo india bos buat prepaire mbg
145,1882447359382331491,1882447359382331491,2025-01-23T15:16:39.000Z,"Presiden Prabowo menekankan pentingnya sinergi antarkementerian untuk memastikan program-program prioritas, seperti bantuan langsung ke masyarakat, program Makan Bergizi Gratis, serta swasembada pangan dan energi, dapat berjalan efektif. https://t.co/F9xecjUTpQ",106035510,,presiden prabowo menekankan pentingnya sinergi antarkementerian untuk memastikan programprogram prioritas seperti bantuan langsung ke masyarakat program makanbergizigratis serta swasembada pangan dan energi dapat berjalan efektif,presiden prabowo tekan penting sinergi antarkementerian untuk pasti programprogram prioritas seperti bantu langsung ke masyarakat program makanbergizigratis serta swasembada pangan dan energi dapat jalan efektif
146,1882447183846510986,1882447183846510986,2025-01-23T15:15:57.000Z,Kesel deh sama orang tiktok yang kalau dikasih tau program mbg nih perlu dikaji ulang karena banyak daerah yang ga sesuai porsinya. Eh malah bilang “ya kan namanha masih uji coba” “ini masih percobaan”.. astaga pantesan nurut2 aja sama program yang ga well prepared begini wkwk,1204684288270094336,,kesel deh sama orang tiktok yang kalau dikasih tau program mbg nih perlu dikaji ulang karena banyak daerah yang enggak sesuai porsinya eh malah bilang ya kan namanha masih uji coba ini masih percobaan astaga pantesan nurut2 saja sama program yang enggak well prepared begini wkwk,kesel deh sama orang tiktok yang kalau kasih tau program mbg nih perlu kaji ulang karena banyak daerah yang enggak sesuai porsi eh malah bilang ya kan namanha masih uji coba ini masih coba astaga pantesan nurut2 saja sama program yang enggak well prepared begini wkwk
147,1882447079110496707,1882447079110496707,2025-01-23T15:15:32.000Z,"@ahmad_bellamy @Gerindra @prabowo @mulanbilqis @__AnakKolong @KangManto123 @_memoryusang @Anak__Ogi @AntoniusCDN @Bambangmulyonoo @03__nakula @Abe_Mukti Penasaran juga kalau menu begini , vendor kena palak dan bayar upeti nggak untuk jadi supplier program makan siang gratis ....???",1593397270393028608,,            penasaran juga kalau menu begini  vendor kena palak dan bayar upeti nggak untuk jadi supplier program makansianggratis ,penasaran juga kalau menu begini vendor kena palak dan bayar upeti nggak untuk jadi supplier program makansianggratis
148,1882446453249126628,1882446453249126628,2025-01-23T15:13:03.000Z,"Masih januari dan dampak program MBG sdh kerasa hm. Ayolah 2020 wes ngelu goro covid, 2025 MBG? 😰",1097210450,,masih januari dan dampak program mbg sudah kerasa hm ayolah 2020 wes ngelu goro covid 2025 mbg ,masih januari dan dampak program mbg sudah rasa hm ayo 2020 wes ngelu goro covid 2025 mbg
